time,open,high,low,close,volume
2024-01-01T22:00:00.000Z,140.843,140.852,140.84,140.84,0
2024-01-01T22:05:00.000Z,140.841,140.842,140.841,140.842,0
2024-01-01T22:10:00.000Z,140.848,140.885,140.839,140.839,0
2024-01-01T22:15:00.000Z,140.841,140.844,140.841,140.844,0
2024-01-01T22:20:00.000Z,140.848,140.86,140.843,140.86,0
2024-01-01T22:25:00.000Z,140.85,140.931,140.85,140.874,0
2024-01-01T22:30:00.000Z,140.874,140.899,140.874,140.891,0
2024-01-01T22:35:00.000Z,140.898,140.961,140.858,140.859,0
2024-01-01T22:40:00.000Z,140.859,140.869,140.859,140.868,0
2024-01-01T22:45:00.000Z,140.868,140.882,140.868,140.875,0
2024-01-01T22:50:00.000Z,140.878,140.878,140.859,140.869,0
2024-01-01T22:55:00.000Z,140.865,140.882,140.861,140.875,0
2024-01-01T23:00:00.000Z,140.883,140.902,140.859,140.877,0
2024-01-01T23:05:00.000Z,140.877,140.878,140.817,140.819,0
2024-01-01T23:10:00.000Z,140.819,140.828,140.811,140.822,0
2024-01-01T23:15:00.000Z,140.821,140.896,140.821,140.883,0
2024-01-01T23:20:00.000Z,140.882,140.899,140.861,140.898,0
2024-01-01T23:25:00.000Z,140.898,140.939,140.893,140.936,0
2024-01-01T23:30:00.000Z,140.935,140.957,140.921,140.934,0
2024-01-01T23:35:00.000Z,140.932,140.944,140.901,140.941,0
2024-01-01T23:40:00.000Z,140.94,140.973,140.94,140.969,0
2024-01-01T23:45:00.000Z,140.968,141.11,140.966,141.089,0
2024-01-01T23:50:00.000Z,141.088,141.111,141.054,141.108,0
2024-01-01T23:55:00.000Z,141.106,141.128,141.102,141.11,0
2024-01-02T00:00:00.000Z,141.11,141.138,141.096,141.107,0
2024-01-02T00:05:00.000Z,141.106,141.167,141.106,141.143,0
2024-01-02T00:10:00.000Z,141.145,141.175,141.128,141.169,0
2024-01-02T00:15:00.000Z,141.171,141.263,141.154,141.258,0
2024-01-02T00:20:00.000Z,141.258,141.331,141.254,141.325,0
2024-01-02T00:25:00.000Z,141.323,141.378,141.291,141.307,0
2024-01-02T00:30:00.000Z,141.31,141.331,141.253,141.259,0
2024-01-02T00:35:00.000Z,141.26,141.296,141.234,141.288,0
2024-01-02T00:40:00.000Z,141.288,141.29,141.243,141.276,0
2024-01-02T00:45:00.000Z,141.276,141.301,141.208,141.226,0
2024-01-02T00:50:00.000Z,141.228,141.263,141.194,141.203,0
2024-01-02T00:55:00.000Z,141.202,141.202,141.137,141.14,0
2024-01-02T01:00:00.000Z,141.142,141.246,141.141,141.214,0
2024-01-02T01:05:00.000Z,141.215,141.225,141.151,141.195,0
2024-01-02T01:10:00.000Z,141.195,141.247,141.185,141.242,0
2024-01-02T01:15:00.000Z,141.242,141.25,141.207,141.215,0
2024-01-02T01:20:00.000Z,141.217,141.31,141.217,141.296,0
2024-01-02T01:25:00.000Z,141.298,141.347,141.272,141.333,0
2024-01-02T01:30:00.000Z,141.332,141.426,141.293,141.425,0
2024-01-02T01:35:00.000Z,141.425,141.456,141.414,141.447,0
2024-01-02T01:40:00.000Z,141.447,141.453,141.365,141.367,0
2024-01-02T01:45:00.000Z,141.368,141.424,141.356,141.422,0
2024-01-02T01:50:00.000Z,141.42,141.426,141.397,141.41,0
2024-01-02T01:55:00.000Z,141.408,141.441,141.397,141.439,0
2024-01-02T02:00:00.000Z,141.435,141.439,141.423,141.425,0
2024-01-02T02:05:00.000Z,141.426,141.442,141.394,141.416,0
2024-01-02T02:10:00.000Z,141.416,141.426,141.389,141.394,0
2024-01-02T02:15:00.000Z,141.393,141.397,141.364,141.377,0
2024-01-02T02:20:00.000Z,141.376,141.404,141.373,141.388,0
2024-01-02T02:25:00.000Z,141.387,141.402,141.376,141.402,0
2024-01-02T02:30:00.000Z,141.402,141.669,141.386,141.52,0
2024-01-02T02:35:00.000Z,141.52,141.521,141.481,141.521,0
2024-01-02T02:40:00.000Z,141.522,141.523,141.472,141.485,0
2024-01-02T02:45:00.000Z,141.483,141.558,141.478,141.533,0
2024-01-02T02:50:00.000Z,141.529,141.565,141.484,141.556,0
2024-01-02T02:55:00.000Z,141.554,141.592,141.533,141.562,0
2024-01-02T03:00:00.000Z,141.561,141.606,141.551,141.574,0
2024-01-02T03:05:00.000Z,141.575,141.596,141.556,141.575,0
2024-01-02T03:10:00.000Z,141.576,141.577,141.519,141.533,0
2024-01-02T03:15:00.000Z,141.533,141.566,141.516,141.559,0
2024-01-02T03:20:00.000Z,141.56,141.596,141.547,141.562,0
2024-01-02T03:25:00.000Z,141.561,141.665,141.56,141.657,0
2024-01-02T03:30:00.000Z,141.654,141.654,141.597,141.601,0
2024-01-02T03:35:00.000Z,141.604,141.612,141.585,141.587,0
2024-01-02T03:40:00.000Z,141.587,141.612,141.572,141.597,0
2024-01-02T03:45:00.000Z,141.597,141.6,141.506,141.515,0
2024-01-02T03:50:00.000Z,141.516,141.547,141.516,141.544,0
2024-01-02T03:55:00.000Z,141.545,141.554,141.494,141.499,0
