time,open,high,low,close,volume
2024-01-01T22:00:00.000Z,140.843,140.961,140.839,140.875,0
2024-01-01T23:00:00.000Z,140.883,141.128,140.811,141.11,0
2024-01-02T00:00:00.000Z,141.11,141.378,141.096,141.14,0
2024-01-02T01:00:00.000Z,141.142,141.456,141.141,141.439,0
2024-01-02T02:00:00.000Z,141.435,141.669,141.364,141.562,0
2024-01-02T03:00:00.000Z,141.561,141.665,141.494,141.499,0
2024-01-02T04:00:00.000Z,141.501,141.585,141.459,141.537,0
2024-01-02T05:00:00.000Z,141.533,141.533,141.345,141.35,0
2024-01-02T06:00:00.000Z,141.35,141.55,141.335,141.521,0
2024-01-02T07:00:00.000Z,141.519,141.604,141.387,141.544,0
2024-01-02T08:00:00.000Z,141.543,141.592,141.29,141.555,0
2024-01-02T09:00:00.000Z,141.555,141.672,141.377,141.552,0
2024-01-02T10:00:00.000Z,141.552,141.771,141.504,141.649,0
2024-01-02T11:00:00.000Z,141.65,141.887,141.59,141.825,0
2024-01-02T12:00:00.000Z,141.825,142.216,141.791,142.114,0
2024-01-02T13:00:00.000Z,142.114,142.16,141.885,142.15,0
2024-01-02T14:00:00.000Z,142.15,142.175,141.51,141.546,0
2024-01-02T15:00:00.000Z,141.548,142.015,141.499,141.925,0
2024-01-02T16:00:00.000Z,141.924,141.998,141.711,141.892,0
2024-01-02T17:00:00.000Z,141.891,141.998,141.877,141.971,0
2024-01-02T18:00:00.000Z,141.97,142.001,141.847,141.949,0
2024-01-02T19:00:00.000Z,141.947,142,141.901,141.946,0
2024-01-02T20:00:00.000Z,141.947,141.974,141.803,141.966,0
2024-01-02T21:00:00.000Z,141.966,142.017,141.943,141.978,0
2024-01-02T22:00:00.000Z,141.971,142.056,141.856,142.041,0
2024-01-02T23:00:00.000Z,142.041,142.181,142.041,142.173,0
2024-01-03T00:00:00.000Z,142.174,142.174,141.858,141.954,0
2024-01-03T01:00:00.000Z,141.954,142.135,141.907,142.013,0
2024-01-03T02:00:00.000Z,142.013,142.063,141.984,142.034,0
2024-01-03T03:00:00.000Z,142.037,142.041,141.877,141.889,0
2024-01-03T04:00:00.000Z,141.886,141.943,141.858,141.904,0
2024-01-03T05:00:00.000Z,141.904,142.132,141.904,142.123,0
2024-01-03T06:00:00.000Z,142.12,142.131,142.01,142.088,0
2024-01-03T07:00:00.000Z,142.087,142.468,142.035,142.418,0
2024-01-03T08:00:00.000Z,142.417,142.645,142.396,142.572,0
2024-01-03T09:00:00.000Z,142.573,142.71,142.499,142.637,0
2024-01-03T10:00:00.000Z,142.638,142.794,142.599,142.649,0
2024-01-03T11:00:00.000Z,142.648,142.98,142.591,142.932,0
2024-01-03T12:00:00.000Z,142.931,142.989,142.789,142.932,0
2024-01-03T13:00:00.000Z,142.934,143.083,142.816,143.017,0
2024-01-03T14:00:00.000Z,143.017,143.41,142.961,143.204,0
2024-01-03T15:00:00.000Z,143.222,143.727,142.809,143.599,0
2024-01-03T16:00:00.000Z,143.599,143.599,143.338,143.556,0
2024-01-03T17:00:00.000Z,143.555,143.727,143.495,143.609,0
