time,open,high,low,close,volume
2025-01-02T00:00:00.000Z,1.03519,1.03734,1.03447,1.03662,100
2025-01-02T04:00:00.000Z,1.03662,1.03734,1.02319,1.03547,120
2025-01-02T08:00:00.000Z,1.03547,1.04266,1.03404,1.04122,280
2025-01-02T12:00:00.000Z,1.04122,1.04625,1.0405,1.04625,320
2025-01-02T16:00:00.000Z,1.04625,1.04697,1.0441,1.04482,120
2025-01-02T20:00:00.000Z,1.04482,1.04554,1.03447,1.03519,60
2025-01-03T00:00:00.000Z,1.02682,1.02742,1.02662,1.02722,100
2025-01-03T04:00:00.000Z,1.02722,1.02742,1.02655,1.0269,120
2025-01-03T08:00:00.000Z,1.0269,1.02889,1.0265,1.0285,280
2025-01-03T12:00:00.000Z,1.0285,1.03053,1.0283,1.02989,320
2025-01-03T16:00:00.000Z,1.02989,1.03009,1.02929,1.02949,120
2025-01-03T20:00:00.000Z,1.02949,1.02969,1.02662,1.02682,60
2025-01-06T00:00:00.000Z,1.03053,1.03262,1.02984,1.03192,100
2025-01-06T04:00:00.000Z,1.03192,1.03262,1.02963,1.03081,120
2025-01-06T08:00:00.000Z,1.03081,1.03775,1.02943,1.03636,280
2025-01-06T12:00:00.000Z,1.03636,1.0435,1.03567,1.04122,320
2025-01-06T16:00:00.000Z,1.04122,1.04191,1.03913,1.03983,120
2025-01-06T20:00:00.000Z,1.03983,1.04052,1.02984,1.03053,60
2025-01-07T00:00:00.000Z,1.03864,1.03979,1.03825,1.0394,100
2025-01-07T04:00:00.000Z,1.0394,1.03979,1.03595,1.03879,120
2025-01-07T08:00:00.000Z,1.03879,1.04263,1.03802,1.04186,280
2025-01-07T12:00:00.000Z,1.04186,1.04455,1.04148,1.04455,320
2025-01-07T16:00:00.000Z,1.04455,1.04493,1.0434,1.04378,120
2025-01-07T20:00:00.000Z,1.04378,1.04416,1.03825,1.03864,60
2025-01-08T00:00:00.000Z,1.03455,1.03578,1.03415,1.03537,100
2025-01-08T04:00:00.000Z,1.03537,1.03578,1.02768,1.03472,120
2025-01-08T08:00:00.000Z,1.03472,1.0388,1.0339,1.03798,280
2025-01-08T12:00:00.000Z,1.03798,1.04084,1.03758,1.04084,320
2025-01-08T16:00:00.000Z,1.04084,1.04125,1.03962,1.04002,120
2025-01-08T20:00:00.000Z,1.04002,1.04043,1.03415,1.03455,60
2025-01-09T00:00:00.000Z,1.03147,1.03202,1.03129,1.03184,100
2025-01-09T04:00:00.000Z,1.03184,1.03202,1.02862,1.03154,120
2025-01-09T08:00:00.000Z,1.03154,1.03339,1.03117,1.03302,280
2025-01-09T12:00:00.000Z,1.03302,1.03432,1.03284,1.03432,320
2025-01-09T16:00:00.000Z,1.03432,1.0345,1.03376,1.03395,120
2025-01-09T20:00:00.000Z,1.03395,1.03413,1.03129,1.03147,60
2025-01-10T00:00:00.000Z,1.02976,1.03112,1.02931,1.03067,100
2025-01-10T04:00:00.000Z,1.03067,1.03112,1.02212,1.02994,120
2025-01-10T08:00:00.000Z,1.02994,1.03448,1.02903,1.03357,280
2025-01-10T12:00:00.000Z,1.03357,1.03675,1.03312,1.03675,320
2025-01-10T16:00:00.000Z,1.03675,1.0372,1.03539,1.03584,120
2025-01-10T20:00:00.000Z,1.03584,1.03629,1.02931,1.02976,60
2025-01-13T00:00:00.000Z,1.02444,1.02544,1.02411,1.02511,100
2025-01-13T04:00:00.000Z,1.02511,1.02544,1.01838,1.02458,120
2025-01-13T08:00:00.000Z,1.02458,1.0279,1.02391,1.02723,280
2025-01-13T12:00:00.000Z,1.02723,1.02956,1.0269,1.02956,320
2025-01-13T16:00:00.000Z,1.02956,1.02989,1.02856,1.02889,120
2025-01-13T20:00:00.000Z,1.02889,1.02922,1.02411,1.02444,60
2025-01-14T00:00:00.000Z,1.02653,1.02749,1.0262,1.02717,100
2025-01-14T04:00:00.000Z,1.02717,1.02749,1.02397,1.02665,120
2025-01-14T08:00:00.000Z,1.02665,1.02987,1.02601,1.02922,280
2025-01-14T12:00:00.000Z,1.02922,1.03147,1.0289,1.03147,320
2025-01-14T16:00:00.000Z,1.03147,1.03179,1.03051,1.03083,120
2025-01-14T20:00:00.000Z,1.03083,1.03115,1.0262,1.02653,60
2025-01-15T00:00:00.000Z,1.03068,1.03188,1.03029,1.03148,100
2025-01-15T04:00:00.000Z,1.03148,1.03188,1.02706,1.03084,120
2025-01-15T08:00:00.000Z,1.03084,1.03482,1.03005,1.03403,280
2025-01-15T12:00:00.000Z,1.03403,1.03681,1.03363,1.03681,320
2025-01-15T16:00:00.000Z,1.03681,1.03721,1.03562,1.03602,120
2025-01-15T20:00:00.000Z,1.03602,1.03642,1.03029,1.03068,60
2025-01-16T00:00:00.000Z,1.02953,1.03024,1.02929,1.03,100
2025-01-16T04:00:00.000Z,1.03,1.03024,1.02638,1.02962,120
2025-01-16T08:00:00.000Z,1.02962,1.03201,1.02914,1.03153,280
2025-01-16T12:00:00.000Z,1.03153,1.0332,1.03129,1.0332,320
2025-01-16T16:00:00.000Z,1.0332,1.03344,1.03249,1.03272,120
2025-01-16T20:00:00.000Z,1.03272,1.03296,1.02929,1.02953,60
2025-01-17T00:00:00.000Z,1.03019,1.03114,1.02988,1.03083,100
2025-01-17T04:00:00.000Z,1.03083,1.03114,1.02665,1.03032,120
2025-01-17T08:00:00.000Z,1.03032,1.03348,1.02969,1.03285,280
2025-01-17T12:00:00.000Z,1.03285,1.03506,1.03253,1.03506,320
2025-01-17T16:00:00.000Z,1.03506,1.03538,1.03411,1.03443,120
2025-01-17T20:00:00.000Z,1.03443,1.03475,1.02988,1.03019,60
2025-01-20T00:00:00.000Z,1.02774,1.02996,1.027,1.02922,100
2025-01-20T04:00:00.000Z,1.02922,1.02996,1.02794,1.02803,120
2025-01-20T08:00:00.000Z,1.02803,1.03543,1.02656,1.03395,280
2025-01-20T12:00:00.000Z,1.03395,1.04273,1.03321,1.03913,320
2025-01-20T16:00:00.000Z,1.03913,1.03987,1.03691,1.03765,120
2025-01-20T20:00:00.000Z,1.03765,1.03839,1.027,1.02774,60
2025-01-21T00:00:00.000Z,1.04207,1.04341,1.04162,1.04296,100
2025-01-21T04:00:00.000Z,1.04296,1.04341,1.03446,1.04225,120
2025-01-21T08:00:00.000Z,1.04225,1.04672,1.04135,1.04583,280
2025-01-21T12:00:00.000Z,1.04583,1.04896,1.04538,1.04896,320
2025-01-21T16:00:00.000Z,1.04896,1.04941,1.04762,1.04806,120
2025-01-21T20:00:00.000Z,1.04806,1.04851,1.04162,1.04207,60
