time,open,high,low,close,volume
2025-01-01T20:00:00.000Z,1.25134,1.25194,1.25059,1.25193,0
2025-01-02T00:00:00.000Z,1.2519,1.25364,1.25089,1.25362,0
2025-01-02T04:00:00.000Z,1.25363,1.25402,1.25201,1.25213,0
2025-01-02T08:00:00.000Z,1.25213,1.25236,1.24348,1.24531,0
2025-01-02T12:00:00.000Z,1.24533,1.24568,1.23699,1.23746,0
2025-01-02T16:00:00.000Z,1.23747,1.23802,1.23521,1.23685,0
2025-01-02T20:00:00.000Z,1.23686,1.23848,1.23685,1.23793,0
2025-01-03T00:00:00.000Z,1.23792,1.23957,1.23779,1.23936,0
2025-01-03T04:00:00.000Z,1.23935,1.24063,1.23856,1.23994,0
2025-01-03T08:00:00.000Z,1.23995,1.24166,1.23861,1.24065,0
2025-01-03T12:00:00.000Z,1.24065,1.24169,1.23877,1.24043,0
2025-01-03T16:00:00.000Z,1.24043,1.24338,1.24022,1.24273,0
2025-01-03T20:00:00.000Z,1.24272,1.24338,1.24168,1.24168,0
2025-01-05T20:00:00.000Z,1.2411,1.24335,1.2411,1.24241,0
2025-01-06T00:00:00.000Z,1.24242,1.24423,1.24172,1.24353,0
2025-01-06T04:00:00.000Z,1.24353,1.24565,1.24316,1.24523,0
2025-01-06T08:00:00.000Z,1.24523,1.25474,1.24521,1.25432,0
2025-01-06T12:00:00.000Z,1.25431,1.25507,1.2468,1.25078,0
2025-01-06T16:00:00.000Z,1.25078,1.25347,1.2501,1.25122,0
2025-01-06T20:00:00.000Z,1.2512,1.25232,1.2509,1.25095,0
2025-01-07T00:00:00.000Z,1.25098,1.25328,1.25035,1.25324,0
2025-01-07T04:00:00.000Z,1.25326,1.25625,1.25288,1.2552,0
2025-01-07T08:00:00.000Z,1.25522,1.25756,1.25314,1.25394,0
2025-01-07T12:00:00.000Z,1.25392,1.25478,1.24796,1.24968,0
2025-01-07T16:00:00.000Z,1.2497,1.25068,1.24831,1.249,0
2025-01-07T20:00:00.000Z,1.249,1.24902,1.24723,1.24754,0
2025-01-08T00:00:00.000Z,1.24756,1.24879,1.24753,1.24782,0
2025-01-08T04:00:00.000Z,1.24781,1.24939,1.24631,1.24683,0
2025-01-08T08:00:00.000Z,1.24682,1.24712,1.23243,1.23717,0
2025-01-08T12:00:00.000Z,1.2372,1.23734,1.23205,1.23428,0
2025-01-08T16:00:00.000Z,1.23428,1.2377,1.23336,1.23569,0
2025-01-08T20:00:00.000Z,1.23569,1.23662,1.2351,1.23582,0
2025-01-09T00:00:00.000Z,1.23582,1.23649,1.23427,1.23438,0
2025-01-09T04:00:00.000Z,1.23437,1.23445,1.22517,1.22584,0
2025-01-09T08:00:00.000Z,1.22585,1.2304,1.22379,1.22883,0
2025-01-09T12:00:00.000Z,1.22882,1.23229,1.227,1.23026,0
2025-01-09T16:00:00.000Z,1.23026,1.2313,1.22866,1.23085,0
2025-01-09T20:00:00.000Z,1.23085,1.23149,1.22976,1.2298,0
2025-01-10T00:00:00.000Z,1.2298,1.23081,1.22938,1.23005,0
