time,open,high,low,close,volume
2025-01-01T23:00:00.000Z,2625.098,2626.005,2621.475,2623.555,0
2025-01-02T00:00:00.000Z,2623.655,2627.765,2622.448,2625.185,0
2025-01-02T01:00:00.000Z,2625.185,2634.148,2623.645,2632.735,0
2025-01-02T02:00:00.000Z,2632.735,2636.298,2632.148,2634.498,0
2025-01-02T03:00:00.000Z,2634.404,2635.198,2632.065,2633.448,0
2025-01-02T04:00:00.000Z,2633.468,2634.048,2630.858,2633.754,0
2025-01-02T05:00:00.000Z,2633.754,2636.284,2632.864,2633.874,0
2025-01-02T06:00:00.000Z,2633.748,2635.244,2630.998,2633.974,0
2025-01-02T07:00:00.000Z,2633.954,2635.898,2632.798,2635.848,0
2025-01-02T08:00:00.000Z,2635.704,2637.558,2630.985,2636.348,0
2025-01-02T09:00:00.000Z,2636.365,2639.785,2635.858,2635.915,0
2025-01-02T10:00:00.000Z,2635.915,2646.098,2632.535,2642.488,0
2025-01-02T11:00:00.000Z,2642.518,2644.468,2640.064,2641.665,0
2025-01-02T12:00:00.000Z,2641.704,2646.265,2640.148,2643.165,0
2025-01-02T13:00:00.000Z,2643.155,2647.135,2635.865,2642.764,0
2025-01-02T14:00:00.000Z,2642.754,2650.975,2640.135,2647.485,0
2025-01-02T15:00:00.000Z,2647.304,2655.715,2644.985,2653.948,0
2025-01-02T16:00:00.000Z,2653.904,2660.348,2649.794,2659.148,0
2025-01-02T17:00:00.000Z,2659.144,2660.374,2652.348,2656.394,0
2025-01-02T18:00:00.000Z,2656.375,2658.658,2653.725,2655.245,0
2025-01-02T19:00:00.000Z,2655.245,2657.048,2653.648,2654.635,0
2025-01-02T20:00:00.000Z,2654.564,2660.375,2653.985,2659.598,0
2025-01-02T21:00:00.000Z,2659.455,2660.148,2656.415,2657.195,0
2025-01-02T23:00:00.000Z,2657.248,2659.398,2656.748,2658.295,0
2025-01-03T00:00:00.000Z,2658.275,2660.985,2658.265,2660.655,0
2025-01-03T01:00:00.000Z,2660.655,2662.315,2656.598,2659.325,0
2025-01-03T02:00:00.000Z,2659.325,2663.875,2656.025,2662.335,0
2025-01-03T03:00:00.000Z,2662.335,2665.185,2661.105,2662.155,0
2025-01-03T04:00:00.000Z,2662.125,2664.195,2661.585,2662.735,0
2025-01-03T05:00:00.000Z,2662.745,2662.775,2655.815,2658.405,0
2025-01-03T06:00:00.000Z,2658.398,2660.165,2656.485,2659.415,0
2025-01-03T07:00:00.000Z,2659.405,2659.405,2651.708,2654.045,0
2025-01-03T08:00:00.000Z,2654.045,2655.568,2649.795,2652.805,0
2025-01-03T09:00:00.000Z,2652.805,2655.795,2652.695,2653.525,0
2025-01-03T10:00:00.000Z,2653.395,2657.955,2652.928,2657.595,0
2025-01-03T11:00:00.000Z,2657.545,2659.155,2656.115,2657.425,0
2025-01-03T12:00:00.000Z,2657.415,2658.225,2654.635,2655.085,0
2025-01-03T13:00:00.000Z,2655.095,2656.175,2643.355,2649.685,0
2025-01-03T14:00:00.000Z,2649.685,2652.505,2644.995,2647.135,0
2025-01-03T15:00:00.000Z,2646.184,2648.068,2640.835,2643.755,0
2025-01-03T16:00:00.000Z,2643.635,2647.085,2639,2639.805,0
2025-01-03T17:00:00.000Z,2639.805,2642.525,2639,2641.648,0
2025-01-03T18:00:00.000Z,2641.674,2642.185,2639.598,2641.785,0
2025-01-03T19:00:00.000Z,2641.765,2642.844,2639,2639.248,0
2025-01-03T20:00:00.000Z,2639.248,2640.004,2636.725,2638.115,0
2025-01-03T21:00:00.000Z,2638.115,2640.555,2636.625,2639.898,0
2025-01-05T23:00:00.000Z,2639.298,2642.235,2638.815,2640.848,0
2025-01-06T00:00:00.000Z,2640.835,2643.165,2638.425,2643.065,0
2025-01-06T01:00:00.000Z,2643.035,2647.275,2640.615,2641.185,0
2025-01-06T02:00:00.000Z,2641.195,2645.175,2639.585,2644.365,0
2025-01-06T03:00:00.000Z,2644.355,2645.185,2639.015,2640.065,0
2025-01-06T04:00:00.000Z,2640.055,2640.605,2634.185,2635.295,0
2025-01-06T05:00:00.000Z,2635.285,2636.065,2631.51,2633.775,0
2025-01-06T06:00:00.000Z,2633.755,2635.148,2630.025,2631.375,0
2025-01-06T07:00:00.000Z,2631.335,2633.615,2625.035,2626.705,0
2025-01-06T08:00:00.000Z,2626.705,2632.435,2625.575,2631.385,0
2025-01-06T09:00:00.000Z,2631.295,2635.525,2631.035,2632.585,0
2025-01-06T10:00:00.000Z,2632.585,2634.875,2630.775,2633.595,0
2025-01-06T11:00:00.000Z,2633.595,2649.305,2632.335,2645.425,0
2025-01-06T12:00:00.000Z,2645.425,2647.674,2641.844,2645.198,0
2025-01-06T13:00:00.000Z,2645.065,2648.668,2621.665,2624.048,0
2025-01-06T14:00:00.000Z,2624.048,2634.884,2614.365,2631.298,0
2025-01-06T15:00:00.000Z,2631.304,2639.535,2629.335,2634.195,0
2025-01-06T16:00:00.000Z,2634.275,2641.148,2632.385,2640.598,0
2025-01-06T17:00:00.000Z,2640.665,2640.898,2634.115,2636.595,0
2025-01-06T18:00:00.000Z,2636.625,2638.485,2633.645,2634.475,0
2025-01-06T19:00:00.000Z,2634.515,2635.315,2632.785,2634.168,0
2025-01-06T20:00:00.000Z,2634.165,2635.285,2632.985,2634.485,0
2025-01-06T21:00:00.000Z,2634.444,2636.935,2634.444,2635.995,0
