time,open,high,low,close,volume
2025-01-02T00:00:00.000Z,1.03519,1.03592,1.03496,1.03569,25
2025-01-02T01:00:00.000Z,1.03569,1.03628,1.03546,1.03605,25
2025-01-02T02:00:00.000Z,1.03605,1.03664,1.03582,1.03641,25
2025-01-02T03:00:00.000Z,1.03641,1.03685,1.03618,1.03662,25
2025-01-02T04:00:00.000Z,1.03662,1.03775,1.0345,1.03563,30
2025-01-02T05:00:00.000Z,1.03563,1.03676,1.03421,1.03534,30
2025-01-02T06:00:00.000Z,1.03534,1.03647,1.03392,1.03505,30
2025-01-02T07:00:00.000Z,1.03505,1.0366,1.03392,1.03547,30
2025-01-02T08:00:00.000Z,1.03547,1.03803,1.03478,1.03734,70
2025-01-02T09:00:00.000Z,1.03734,1.03947,1.03665,1.03878,70
2025-01-02T10:00:00.000Z,1.03878,1.0409,1.03809,1.04021,70
2025-01-02T11:00:00.000Z,1.04021,1.04191,1.03952,1.04122,70
2025-01-02T12:00:00.000Z,1.04122,1.04322,1.04076,1.04276,80
2025-01-02T13:00:00.000Z,1.04276,1.04448,1.0423,1.04402,80
2025-01-02T14:00:00.000Z,1.04402,1.04574,1.04356,1.04528,80
2025-01-02T15:00:00.000Z,1.04528,1.04671,1.04482,1.04625,80
2025-01-02T16:00:00.000Z,1.04625,1.04648,1.04552,1.04575,30
2025-01-02T17:00:00.000Z,1.04575,1.04598,1.04516,1.04539,30
2025-01-02T18:00:00.000Z,1.04539,1.04562,1.0448,1.04503,30
2025-01-02T19:00:00.000Z,1.04503,1.04526,1.04459,1.04482,30
2025-01-02T20:00:00.000Z,1.04482,1.04571,1.04097,1.04186,15
2025-01-02T21:00:00.000Z,1.04186,1.04275,1.03856,1.03945,15
2025-01-02T22:00:00.000Z,1.03945,1.04034,1.03615,1.03704,15
2025-01-02T23:00:00.000Z,1.03704,1.03793,1.0343,1.03519,15
2025-01-03T00:00:00.000Z,1.02682,1.02702,1.02676,1.02696,25
2025-01-03T01:00:00.000Z,1.02696,1.02712,1.0269,1.02706,25
2025-01-03T02:00:00.000Z,1.02706,1.02722,1.027,1.02716,25
2025-01-03T03:00:00.000Z,1.02716,1.02728,1.0271,1.02722,25
2025-01-03T04:00:00.000Z,1.02722,1.02729,1.02703,1.0271,30
2025-01-03T05:00:00.000Z,1.0271,1.02717,1.02695,1.02702,30
2025-01-03T06:00:00.000Z,1.02702,1.02709,1.02687,1.02694,30
