time,open,high,low,close,volume
2025-01-02T00:00:00.000Z,1.2521,1.25217,1.25184,1.25191,6
2025-01-02T00:15:00.000Z,1.25191,1.25198,1.25168,1.25175,6
2025-01-02T00:30:00.000Z,1.25175,1.25182,1.25152,1.25159,6
2025-01-02T00:45:00.000Z,1.25159,1.25166,1.2514,1.25147,6
2025-01-02T01:00:00.000Z,1.25147,1.25153,1.25127,1.25133,6
2025-01-02T01:15:00.000Z,1.25133,1.25139,1.25115,1.25121,6
2025-01-02T01:30:00.000Z,1.25121,1.25127,1.25104,1.2511,6
2025-01-02T01:45:00.000Z,1.2511,1.25116,1.25096,1.25102,6
2025-01-02T02:00:00.000Z,1.25102,1.25108,1.25082,1.25088,6
2025-01-02T02:15:00.000Z,1.25088,1.25094,1.2507,1.25076,6
2025-01-02T02:30:00.000Z,1.25076,1.25082,1.25059,1.25065,6
2025-01-02T02:45:00.000Z,1.25065,1.25071,1.25051,1.25057,6
2025-01-02T03:00:00.000Z,1.25057,1.25062,1.25043,1.25048,6
2025-01-02T03:15:00.000Z,1.25048,1.25053,1.25036,1.25041,6
2025-01-02T03:30:00.000Z,1.25041,1.25046,1.25029,1.25034,6
2025-01-02T03:45:00.000Z,1.25034,1.25039,1.25025,1.2503,6
2025-01-02T04:00:00.000Z,1.2503,1.25057,1.25022,1.25049,8
2025-01-02T04:15:00.000Z,1.25049,1.25071,1.25041,1.25063,8
2025-01-02T04:30:00.000Z,1.25063,1.25086,1.25055,1.25078,8
2025-01-02T04:45:00.000Z,1.25078,1.25097,1.2507,1.25089,8
2025-01-02T05:00:00.000Z,1.25089,1.25108,1.25082,1.25101,8
2025-01-02T05:15:00.000Z,1.25101,1.25117,1.25094,1.2511,8
2025-01-02T05:30:00.000Z,1.2511,1.25126,1.25103,1.25119,8
2025-01-02T05:45:00.000Z,1.25119,1.25132,1.25112,1.25125,8
2025-01-02T06:00:00.000Z,1.25125,1.25144,1.25118,1.25137,8
2025-01-02T06:15:00.000Z,1.25137,1.25153,1.2513,1.25146,8
2025-01-02T06:30:00.000Z,1.25146,1.25162,1.25139,1.25155,8
2025-01-02T06:45:00.000Z,1.25155,1.25168,1.25148,1.25161,8
2025-01-02T07:00:00.000Z,1.25161,1.25172,1.25156,1.25167,8
2025-01-02T07:15:00.000Z,1.25167,1.25175,1.25162,1.2517,8
2025-01-02T07:30:00.000Z,1.2517,1.25178,1.25165,1.25173,8
2025-01-02T07:45:00.000Z,1.25173,1.25179,1.25168,1.25174,8
2025-01-02T08:00:00.000Z,1.25174,1.25198,1.25079,1.25103,18
2025-01-02T08:15:00.000Z,1.25103,1.25127,1.25021,1.25045,18
2025-01-02T08:30:00.000Z,1.25045,1.25069,1.24962,1.24986,18
2025-01-02T08:45:00.000Z,1.24986,1.2501,1.24916,1.2494,18
2025-01-02T09:00:00.000Z,1.2494,1.24961,1.24863,1.24884,18
2025-01-02T09:15:00.000Z,1.24884,1.24905,1.24818,1.24839,18
2025-01-02T09:30:00.000Z,1.24839,1.2486,1.24773,1.24794,18
2025-01-02T09:45:00.000Z,1.24794,1.24815,1.24739,1.2476,18
2025-01-02T10:00:00.000Z,1.2476,1.24781,1.24683,1.24704,18
2025-01-02T10:15:00.000Z,1.24704,1.24725,1.24638,1.24659,18
2025-01-02T10:30:00.000Z,1.24659,1.2468,1.24593,1.24614,18
2025-01-02T10:45:00.000Z,1.24614,1.24635,1.24559,1.2458,18
2025-01-02T11:00:00.000Z,1.2458,1.24598,1.24522,1.2454,18
2025-01-02T11:15:00.000Z,1.2454,1.24558,1.2449,1.24508,18
2025-01-02T11:30:00.000Z,1.24508,1.24526,1.24459,1.24477,18
2025-01-02T11:45:00.000Z,1.24477,1.24495,1.24436,1.24454,18
2025-01-02T12:00:00.000Z,1.24454,1.24475,1.24371,1.24392,20
2025-01-02T12:15:00.000Z,1.24392,1.24413,1.2432,1.24341,20
2025-01-02T12:30:00.000Z,1.24341,1.24362,1.24269,1.2429,20
2025-01-02T12:45:00.000Z,1.2429,1.24311,1.24228,1.24249,20
2025-01-02T13:00:00.000Z,1.24249,1.24267,1.24183,1.24201,20
2025-01-02T13:15:00.000Z,1.24201,1.24219,1.24143,1.24161,20
2025-01-02T13:30:00.000Z,1.24161,1.24179,1.24104,1.24122,20
2025-01-02T13:45:00.000Z,1.24122,1.2414,1.24074,1.24092,20
2025-01-02T14:00:00.000Z,1.24092,1.2411,1.24025,1.24043,20
2025-01-02T14:15:00.000Z,1.24043,1.24061,1.23986,1.24004,20
2025-01-02T14:30:00.000Z,1.24004,1.24022,1.23946,1.23964,20
2025-01-02T14:45:00.000Z,1.23964,1.23982,1.23916,1.23934,20
2025-01-02T15:00:00.000Z,1.23934,1.2395,1.23882,1.23898,20
2025-01-02T15:15:00.000Z,1.23898,1.23914,1.23855,1.23871,20
2025-01-02T15:30:00.000Z,1.23871,1.23887,1.23827,1.23843,20
2025-01-02T15:45:00.000Z,1.23843,1.23859,1.23807,1.23823,20
2025-01-02T16:00:00.000Z,1.23823,1.23849,1.23816,1.23842,8
2025-01-02T16:15:00.000Z,1.23842,1.23865,1.23835,1.23858,8
2025-01-02T16:30:00.000Z,1.23858,1.23881,1.23851,1.23874,8
2025-01-02T16:45:00.000Z,1.23874,1.23893,1.23867,1.23886,8
2025-01-02T17:00:00.000Z,1.23886,1.23906,1.2388,1.239,8
2025-01-02T17:15:00.000Z,1.239,1.23918,1.23894,1.23912,8
2025-01-02T17:30:00.000Z,1.23912,1.23929,1.23906,1.23923,8
2025-01-02T17:45:00.000Z,1.23923,1.23937,1.23917,1.23931,8
2025-01-02T18:00:00.000Z,1.23931,1.23951,1.23925,1.23945,8
2025-01-02T18:15:00.000Z,1.23945,1.23963,1.23939,1.23957,8
2025-01-02T18:30:00.000Z,1.23957,1.23974,1.23951,1.23968,8
2025-01-02T18:45:00.000Z,1.23968,1.23982,1.23962,1.23976,8
2025-01-02T19:00:00.000Z,1.23976,1.2399,1.23971,1.23985,8
2025-01-02T19:15:00.000Z,1.23985,1.23997,1.2398,1.23992,8
2025-01-02T19:30:00.000Z,1.23992,1.24004,1.23987,1.23999,8
2025-01-02T19:45:00.000Z,1.23999,1.24008,1.23994,1.24003,8
2025-01-02T20:00:00.000Z,1.24003,1.24147,1.23968,1.24112,4
2025-01-02T20:15:00.000Z,1.24112,1.24239,1.24077,1.24204,4
2025-01-02T20:30:00.000Z,1.24204,1.2433,1.24169,1.24295,4
2025-01-02T20:45:00.000Z,1.24295,1.24404,1.2426,1.24369,4
2025-01-02T21:00:00.000Z,1.24369,1.2449,1.24338,1.24459,4
2025-01-02T21:15:00.000Z,1.24459,1.24564,1.24428,1.24533,4
2025-01-02T21:30:00.000Z,1.24533,1.24638,1.24502,1.24607,4
2025-01-02T21:45:00.000Z,1.24607,1.24697,1.24576,1.24666,4
2025-01-02T22:00:00.000Z,1.24666,1.24787,1.24635,1.24756,4
2025-01-02T22:15:00.000Z,1.24756,1.24861,1.24725,1.2483,4
2025-01-02T22:30:00.000Z,1.2483,1.24935,1.24799,1.24904,4
2025-01-02T22:45:00.000Z,1.24904,1.24994,1.24873,1.24963,4
2025-01-02T23:00:00.000Z,1.24963,1.25061,1.24936,1.25034,4
2025-01-02T23:15:00.000Z,1.25034,1.25118,1.25007,1.25091,4
2025-01-02T23:30:00.000Z,1.25091,1.25175,1.25064,1.25148,4
2025-01-02T23:45:00.000Z,1.25148,1.25219,1.25121,1.25192,4
2025-01-03T00:00:00.000Z,1.23802,1.23808,1.238,1.23806,6
2025-01-03T00:15:00.000Z,1.23806,1.23812,1.23804,1.2381,6
2025-01-03T00:30:00.000Z,1.2381,1.23815,1.23808,1.23813,6
2025-01-03T00:45:00.000Z,1.23813,1.23818,1.23811,1.23816,6
2025-01-03T01:00:00.000Z,1.23816,1.23821,1.23814,1.23819,6
2025-01-03T01:15:00.000Z,1.23819,1.23824,1.23817,1.23822,6
2025-01-03T01:30:00.000Z,1.23822,1.23827,1.23821,1.23825,6
2025-01-03T01:45:00.000Z,1.23825,1.23829,1.23823,1.23827,6
2025-01-03T02:00:00.000Z,1.23827,1.23831,1.23826,1.2383,6
2025-01-03T02:15:00.000Z,1.2383,1.23834,1.23829,1.23833,6
2025-01-03T02:30:00.000Z,1.23833,1.23836,1.23832,1.23835,6
2025-01-03T02:45:00.000Z,1.23835,1.23838,1.23834,1.23837,6
2025-01-03T03:00:00.000Z,1.23837,1.2384,1.23836,1.23839,6
2025-01-03T03:15:00.000Z,1.23839,1.23842,1.23838,1.23841,6
2025-01-03T03:30:00.000Z,1.23841,1.23843,1.2384,1.23842,6
2025-01-03T03:45:00.000Z,1.23842,1.23844,1.23841,1.23843,6
2025-01-03T04:00:00.000Z,1.23843,1.23844,1.23838,1.23839,8
2025-01-03T04:15:00.000Z,1.23839,1.2384,1.23835,1.23836,8
2025-01-03T04:30:00.000Z,1.23836,1.23837,1.23832,1.23833,8
2025-01-03T04:45:00.000Z,1.23833,1.23834,1.2383,1.23831,8
2025-01-03T05:00:00.000Z,1.23831,1.23832,1.23827,1.23828,8
2025-01-03T05:15:00.000Z,1.23828,1.23829,1.23825,1.23826,8
2025-01-03T05:30:00.000Z,1.23826,1.23827,1.23823,1.23824,8
2025-01-03T05:45:00.000Z,1.23824,1.23825,1.23822,1.23823,8
2025-01-03T06:00:00.000Z,1.23823,1.23824,1.23819,1.2382,8
2025-01-03T06:15:00.000Z,1.2382,1.23821,1.23817,1.23818,8
2025-01-03T06:30:00.000Z,1.23818,1.23819,1.23815,1.23816,8
2025-01-03T06:45:00.000Z,1.23816,1.23817,1.23813,1.23814,8
2025-01-03T07:00:00.000Z,1.23814,1.23815,1.23812,1.23813,8
2025-01-03T07:15:00.000Z,1.23813,1.23814,1.23811,1.23812,8
2025-01-03T07:30:00.000Z,1.23812,1.23813,1.2381,1.23811,8
2025-01-03T07:45:00.000Z,1.23811,1.23812,1.23809,1.2381,8
2025-01-03T08:00:00.000Z,1.2381,1.23832,1.23804,1.23826,18
2025-01-03T08:15:00.000Z,1.23826,1.23846,1.2382,1.2384,18
2025-01-03T08:30:00.000Z,1.2384,1.23859,1.23834,1.23853,18
