time,open,high,low,close,volume
2026-08-03T00:00:00.000Z,146.800,146.804,146.797,146.802,0
2026-08-03T00:01:00.000Z,146.802,146.807,146.801,146.805,0
2026-08-03T00:02:00.000Z,146.805,146.808,146.803,146.804,0
2026-08-03T00:03:00.000Z,146.804,146.806,146.799,146.801,0
2026-08-03T00:04:00.000Z,146.801,146.805,146.800,146.803,0
2026-08-03T00:05:00.000Z,146.803,146.809,146.802,146.808,0
2026-08-03T00:06:00.000Z,146.808,146.811,146.805,146.806,0
2026-08-03T00:07:00.000Z,146.806,146.808,146.801,146.802,0
2026-08-03T00:08:00.000Z,146.802,146.805,146.798,146.800,0
2026-08-03T00:09:00.000Z,146.800,146.804,146.799,146.803,0
